seed	selected_inner_cone_mix	scale	threshold	safe	active_fraction	unsafe_count_at_full_scale	transition_improvement	delta_cosine	recall_at_1	gap_transition	gap_delta_cosine	gap_recall	broken_count	near_tie_erosions	near_tie_flips
34	0.0	0.01	-1.1548858157583106	True	0.5	16	0.6275875421208126	0.9560820132796515	0.5	0.0002148292065131674	0.00031720914036625913	0.0	0.0	0.0	0.0
34	0.0	0.01	-0.797341720632412	True	0.5555555555555556	16	0.6276248742039675	0.956108433449628	0.5	0.0002521612896680958	0.00034362931034281896	0.0	0.0	0.0	0.0
34	0.0	0.01	0.0	False	1.0	16	0.6279016659261143	0.9563785088124731	0.5	0.0005289530118148811	0.000613704673187887	0.0	0.0	14.0	0.0
34	0.0	0.01	1e-06	False	1.0	16	0.6279016659261143	0.9563785088124731	0.5	0.0005289530118148811	0.000613704673187887	0.0	0.0	14.0	0.0
34	0.0	0.0125	-3.0895873343870086	True	0.0	19	0.6273727129142994	0.9557648041392852	0.5	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.0125	-3.0895863343870085	True	0.027777777777777776	19	0.627398240160017	0.9558158735480762	0.5	2.552724571758258e-05	5.1069408790960225e-05	0.0	0.0	0.0	0.0
34	0.0	0.0125	-2.6423529878271395	True	0.05555555555555555	19	0.6274234529714227	0.9558428536661512	0.5	5.074005712324414e-05	7.804952686596422e-05	0.0	0.0	0.0	0.0
34	0.0	0.0125	-2.3584568442502034	True	0.1111111111111111	19	0.6274475157768462	0.9559062062808342	0.5	7.480286254679669e-05	0.00014140214154900743	0.0	0.0	0.0	0.0
34	0.0	0.0125	-1.9497091635798185	True	0.16666666666666666	19	0.6274725225482575	0.9559442819484509	0.5	9.980963395805897e-05	0.00017947780916571787	0.0	0.0	0.0	0.0
34	0.0	0.0125	-1.6406851961269877	True	0.2222222222222222	19	0.6274908894313799	0.9559606041387726	0.5	0.0001181765170804594	0.00019579999948737825	0.0	0.0	0.0	0.0
34	0.0	0.0125	-1.4824585214238497	True	0.25	19	0.6274999303270735	0.9559773169082436	0.5	0.00012721741277410548	0.000212512768958395	0.0	0.0	0.0	0.0
34	0.0	0.0125	-1.42091751438437	True	0.3055555555555556	19	0.6275421774840191	0.9560221580304109	0.5	0.0001694645697196684	0.00025735389112568896	0.0	0.0	0.0	0.0
34	0.0	0.0125	-1.3664969517937473	True	0.3611111111111111	19	0.627548722409013	0.9560421045697713	0.5	0.00017600949471363592	0.00027730043048612707	0.0	0.0	0.0	0.0
34	0.0	0.0125	-1.1713849322681271	True	0.4166666666666667	19	0.6276030276111637	0.9561072691239363	0.5	0.00023031469686429773	0.00034246498465106967	0.0	0.0	0.0	0.0
34	0.0	0.0125	-0.8525654583585314	True	0.4444444444444444	19	0.6276367730831783	0.956123093558923	0.5	0.00026406016887892125	0.0003582894196377806	0.0	0.0	0.0	0.0
34	0.0	0.0125	-0.0	False	1.0	19	0.6280329375576896	0.9565310082665496	0.5	0.000660224643390217	0.0007662041272643583	0.0	0.0	16.0	0.0
34	0.0	0.0125	1e-06	False	1.0	19	0.6280329375576896	0.9565310082665496	0.5	0.000660224643390217	0.0007662041272643583	0.0	0.0	16.0	0.0
34	0.0	0.025	-2.1445659423875885	True	0.0	27	0.6273727129142994	0.9557648041392852	0.5	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.025	-2.1445649423875883	True	0.027777777777777776	27	0.6273836916265227	0.9557998422898165	0.5	1.0978712223330689e-05	3.5038150531296886e-05	0.0	0.0	0.0	0.0
34	0.0	0.025	-2.002793733056692	True	0.05555555555555555	27	0.6274338019820451	0.9558536427944256	0.5	6.10890677457121e-05	8.883865514042188e-05	0.0	0.0	0.0	0.0
34	0.0	0.025	-1.716192734488991	True	0.1111111111111111	27	0.6275214641919642	0.9560458981799395	0.5	0.00014875127766478258	0.0002810940406542395	0.0	0.0	0.0	0.0
34	0.0	0.025	-1.2357779105779667	True	0.16666666666666666	27	0.6275530811805138	0.9560878693180838	0.5	0.0001803682662143702	0.0003230651787985428	0.0	0.0	0.0	0.0
34	0.0	0.025	-1.104474754522311	True	0.2222222222222222	27	0.6276524895095835	0.9561544849948823	0.5	0.00027977659528410914	0.00038968085559709653	0.0	0.0	0.0	0.0
34	0.0	0.025	-0.20982676858747779	True	0.25	27	0.6276780468691822	0.956188631538521	0.5	0.00030533395488274717	0.0004238273992357433	0.0	0.0	0.0	0.0
34	0.0	0.025	-0.0	False	1.0	27	0.6286835062185356	0.9572879379892095	0.5	0.001310793304236224	0.0015231338499243074	0.0	0.0	22.0	0.0
34	0.0	0.025	1e-06	False	1.0	27	0.6286835062185356	0.9572879379892095	0.5	0.001310793304236224	0.0015231338499243074	0.0	0.0	22.0	0.0
34	0.0	0.05	-2.1445659423875885	True	0.0	29	0.6273727129142994	0.9557648041392852	0.5	0.0	0.0	0.0	0.0	0.0	0.0
34	0.0	0.05	-2.1445649423875883	True	0.027777777777777776	29	0.627394503437093	0.9558343833381566	0.5	2.1790522793607714e-05	6.957919887140562e-05	0.0	0.0	0.0	0.0
34	0.0	0.05	-1.4892867115254889	True	0.05555555555555555	29	0.6274674986259122	0.9560141930915916	0.5	9.478571161281035e-05	0.00024938895230641744	0.0	0.0	0.0	0.0
34	0.0	0.05	-1.2340172386770845	True	0.1111111111111111	29	0.6275295931251004	0.9560970165774972	0.5	0.00015688021080095815	0.0003322124382120206	0.0	0.0	0.0	0.0
34	0.0	0.05	-1.104474754522311	True	0.16666666666666666	29	0.6277245655815079	0.9562281678965798	0.5	0.0003518526672084965	0.0004633637572946103	0.0	0.0	0.0	0.0
34	0.0	0.05	0.0	False	1.0	29	0.6299557798038564	0.9587739038914178	0.5	0.0025830668895570064	0.0030090997521325935	0.0	0.0	23.0	0.0
34	0.0	0.05	1e-06	False	1.0	29	0.6299557798038564	0.9587739038914178	0.5	0.0025830668895570064	0.0030090997521325935	0.0	0.0	23.0	0.0
